ts_open,o,h,l,c,v,ts_close
1698863400.0,353.959991,357.225006,352.630005,356.790009,16728827.000000,1698867000.0
1698867000.0,356.790009,357.529785,356.630005,357.079987,7795820.000000,1698870600.0
1698931800.0,361.540009,362.309998,360.299988,361.730011,15908371.000000,1698935400.0
1698935400.0,361.730011,362.760010,361.339996,362.010010,9339914.000000,1698939000.0
1698939000.0,362.029999,362.546814,361.600006,362.000000,5556389.000000,1698942600.0
1698942600.0,362.029999,363.024994,361.799988,362.790009,5226989.000000,1698946200.0
1698946200.0,362.799988,363.459991,362.799988,363.279999,4416185.000000,1698949800.0
1698949800.0,363.290009,363.649994,363.109985,363.290009,4057267.000000,1698953400.0
1698953400.0,363.299988,363.679993,363.230011,363.440002,8391359.000000,1698957000.0
1699018200.0,364.750000,367.399994,364.519989,365.350006,15629973.000000,1699021800.0
1699021800.0,365.359985,366.459991,365.049988,366.040009,6095987.000000,1699025400.0
1699025400.0,366.059998,368.119995,366.010010,367.924988,6580662.000000,1699029000.0
1699029000.0,367.929993,368.190002,367.285004,367.577301,5264435.000000,1699032600.0
1699032600.0,367.570007,368.480011,367.385010,368.478912,4033502.000000,1699036200.0
1699036200.0,368.470001,369.019989,368.089996,368.250000,5222280.000000,1699039800.0
1699039800.0,368.230011,368.309998,367.709991,367.720001,6177325.000000,1699043400.0
1699281000.0,368.489990,369.779999,368.019989,368.690002,9123623.000000,1699284600.0
1699284600.0,368.709991,369.500000,368.549988,368.899994,4289622.000000,1699288200.0
1699288200.0,368.920013,369.089508,368.190002,368.480011,4170936.000000,1699291800.0
1699291800.0,368.470001,368.619995,366.910004,367.299988,4694911.000000,1699295400.0
1699295400.0,367.282501,367.899994,367.019989,367.769989,4216370.000000,1699299000.0
1699299000.0,367.760010,368.739990,367.674988,368.535004,5206646.000000,1699302600.0
1699302600.0,368.549988,369.290009,368.269989,369.220001,5594207.000000,1699306200.0
1699367400.0,370.269989,371.929993,369.045013,371.799988,11243620.000000,1699371000.0
1699371000.0,371.790009,373.187195,371.730011,372.929993,7700086.000000,1699374600.0
1699374600.0,372.929993,373.350006,371.839996,371.989990,5888958.000000,1699378200.0
1699378200.0,372.000000,373.339996,371.600006,373.079987,5130014.000000,1699381800.0
1699381800.0,373.079987,373.559998,373.049988,373.359985,4252710.000000,1699385400.0
1699385400.0,373.390015,373.579987,372.540009,373.214996,6291439.000000,1699389000.0
1699389000.0,373.220001,373.470886,372.190002,372.679993,7166578.000000,1699392600.0
1699453800.0,373.079987,373.790009,371.890015,372.149994,9426081.000000,1699457400.0
1699457400.0,372.140015,372.559998,371.679993,372.049988,5295602.000000,1699461000.0
1699461000.0,372.045013,372.609985,370.619995,371.290009,4752504.000000,1699464600.0
