ts_open,o,h,l,c,v,ts_close
1698341400.0,327.869995,329.830109,327.329987,329.820007,2553960.000000,1698345000.0
1698345000.0,329.779999,331.500000,329.234985,329.489990,3694983.000000,1698348600.0
1698348600.0,329.540009,329.700012,327.325592,327.839996,3586560.000000,1698352200.0
1698413400.0,330.424988,334.880005,330.359985,334.100006,8115724.000000,1698417000.0
1698417000.0,334.089996,336.720001,332.769989,335.910095,4113074.000000,1698420600.0
1698420600.0,335.989990,336.079987,332.890015,333.320007,2189781.000000,1698424200.0
1698424200.0,333.279999,333.839996,330.790009,331.600006,2316611.000000,1698427800.0
1698427800.0,331.520386,331.660004,328.820007,329.660004,3198017.000000,1698431400.0
1698431400.0,329.660004,330.255005,328.400696,329.500000,3085520.000000,1698435000.0
1698435000.0,329.510010,329.989990,328.459991,329.820007,3065173.000000,1698438600.0
1698672600.0,333.410004,339.450012,330.519989,335.209991,6630492.000000,1698676200.0
1698676200.0,335.200012,336.410004,334.019989,334.704987,2588168.000000,1698679800.0
1698679800.0,334.709991,336.329987,334.500000,335.064392,1802657.000000,1698683400.0
1698683400.0,335.100006,337.079987,334.640015,336.950012,1995500.000000,1698687000.0
1698687000.0,337.015015,337.410004,336.204987,336.399994,1999363.000000,1698690600.0
1698690600.0,336.380005,338.154999,336.293304,337.700012,2074210.000000,1698694200.0
1698694200.0,337.709991,337.980011,337.059998,337.350006,2148345.000000,1698697800.0
1698759000.0,338.850006,339.000000,335.119995,337.209991,4264870.000000,1698762600.0
1698762600.0,337.230011,337.549896,335.410004,335.500000,2373494.000000,1698766200.0
1698766200.0,335.505005,336.200012,334.690002,335.929993,1740203.000000,1698769800.0
1698769800.0,335.950012,337.659912,335.339996,336.869995,1597208.000000,1698773400.0
1698773400.0,336.910004,338.489990,336.875000,337.320007,1523210.000000,1698777000.0
1698777000.0,337.339996,338.390015,337.174988,337.540009,1583437.000000,1698780600.0
1698780600.0,337.540009,338.440002,337.190002,338.140015,2364157.000000,1698784200.0
1698845400.0,339.790009,345.970001,339.649994,345.470001,6571917.000000,1698849000.0
1698849000.0,345.480011,346.510010,344.649994,345.054993,3580768.000000,1698852600.0
1698852600.0,345.079987,345.450012,344.130005,344.170013,1842109.000000,1698856200.0
1698856200.0,344.190002,344.662292,343.290009,343.980011,1466911.000000,1698859800.0
1698859800.0,343.959991,344.880005,343.459991,344.679993,1713329.000000,1698863400.0
1698863400.0,344.679993,347.100006,343.040009,346.734985,4441092.000000,1698867000.0
1698867000.0,346.709991,347.420013,345.679993,346.109985,3308266.000000,1698870600.0
1698931800.0,347.239990,347.730011,344.769989,347.329987,6758362.000000,1698935400.0
1698935400.0,347.364990,348.799988,346.600006,347.440002,3136229.000000,1698939000.0
1698939000.0,347.480011,348.399994,346.480011,347.410004,1825252.000000,1698942600.0
1698942600.0,347.440002,348.279999,347.180115,347.480011,1570480.000000,1698946200.0
1698946200.0,347.489990,348.500000,347.299988,347.804993,1777017.000000,1698949800.0
1698949800.0,347.809998,348.179993,346.910004,348.095001,1911133.000000,1698953400.0
1698953400.0,348.079987,348.829987,347.600006,348.399994,2814265.000000,1698957000.0
1699018200.0,349.630005,351.859985,347.329987,350.545013,5854531.000000,1699021800.0
1699021800.0,350.519989,351.429993,349.670013,350.829987,2569683.000000,1699025400.0
1699025400.0,350.859985,352.950012,350.810089,352.779999,2189337.000000,1699029000.0
1699029000.0,352.779999,353.774994,352.750000,353.329987,1993851.000000,1699032600.0
1699032600.0,353.359985,354.390015,353.119995,354.024994,1724844.000000,1699036200.0
1699036200.0,354.029999,354.350006,353.230011,354.119995,2153843.000000,1699039800.0
1699039800.0,354.119995,354.119995,352.609985,352.809998,2736584.000000,1699043400.0
1699281000.0,353.450012,357.399994,353.350006,356.109985,6279400.000000,1699284600.0
1699284600.0,356.095001,357.540009,356.000000,356.829987,2267411.000000,1699288200.0
1699288200.0,356.839996,357.135010,356.019989,356.519989,1885926.000000,1699291800.0
1699291800.0,356.489990,356.750000,353.809998,354.570007,2520247.000000,1699295400.0
1699295400.0,354.529999,356.000000,354.359985,355.209991,1710535.000000,1699299000.0
1699299000.0,355.170013,355.989990,354.970001,355.570007,1801242.000000,1699302600.0
1699302600.0,355.579987,356.670013,355.019989,356.640015,2236175.000000,1699306200.0
1699367400.0,359.399994,360.589996,357.630005,360.549988,5809542.000000,1699371000.0
1699371000.0,360.545013,362.279999,359.945007,362.200012,3184631.000000,1699374600.0
1699374600.0,362.190002,362.380005,360.760010,361.204987,2118348.000000,1699378200.0
1699378200.0,361.220001,362.459991,360.910004,362.089996,1712886.000000,1699381800.0
